Price,Open,High,Low,Close,Volume,Daily Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
Date,,,,,,
2021-11-18,4700.72,4708.8,4672.78,4704.54,4226410000,0.00338475516511072
2021-11-19,4708.44,4717.75,4694.22,4697.96,4253180000,-0.0013986489646171663
2021-11-22,4712.0,4743.83,4682.17,4682.94,4441100000,-0.0031971323723489764
2021-11-23,4678.48,4699.39,4652.66,4690.7,4277590000,0.0016570786727996278
2021-11-24,4675.78,4702.87,4659.89,4701.46,3418430000,0.002293900697124096
2021-11-26,4664.63,4664.63,4585.43,4594.62,3517700000,-0.02272485568312821
2021-11-29,4628.75,4672.95,4625.26,4655.27,4336410000,0.013200221128189193
2021-11-30,4640.25,4646.02,4560.0,4567.0,6625990000,-0.01896130621854386
2021-12-01,4602.82,4652.94,4510.27,4513.04,5366730000,-0.011815195971097037
2021-12-02,4504.73,4595.46,4504.73,4577.1,5077180000,0.014194423271231882
2021-12-03,4589.49,4608.03,4495.12,4538.43,5240070000,-0.00844858097922263
2021-12-06,4548.37,4612.6,4540.51,4591.67,4770800000,0.011730928977641941
2021-12-07,4631.97,4694.04,4631.97,4686.75,4492400000,0.020707063007576743
2021-12-08,4690.86,4705.06,4674.52,4701.21,4234600000,0.0030852936469836223
2021-12-09,4691.0,4695.26,4665.98,4667.45,3903840000,-0.007181129964413446
2021-12-10,4687.64,4713.57,4670.24,4712.02,3870110000,0.00954911139915815
2021-12-13,4710.3,4710.3,4667.6,4668.97,4397230000,-0.009136209099282255
2021-12-14,4642.99,4660.47,4606.52,4634.09,4485430000,-0.007470598440341258
2021-12-15,4636.46,4712.6,4611.22,4709.85,4910130000,0.016348409288555077
2021-12-16,4719.13,4731.99,4651.89,4668.67,4829500000,-0.00874337823922211
2021-12-17,4652.5,4666.7,4600.22,4620.64,7987090000,-0.010287726483131143
2021-12-20,4587.9,4587.9,4531.1,4568.02,4635700000,-0.011388032826621375
2021-12-21,4594.96,4651.14,4583.16,4649.23,4072430000,0.017777943178882483
2021-12-22,4650.36,4697.67,4645.53,4696.56,3319610000,0.010180180373954517
2021-12-23,4703.96,4740.74,4703.96,4725.79,2913040000,0.006223704157936716
2021-12-27,4733.99,4791.49,4733.99,4791.19,2770290000,0.01383895602639984
2021-12-28,4795.49,4807.02,4780.04,4786.35,2707920000,-0.0010101874482121298
2021-12-29,4788.64,4804.06,4778.08,4793.06,2963310000,0.0014019033292591576
2021-12-30,4794.23,4808.93,4775.33,4778.73,3124950000,-0.002989739331450192
2021-12-31,4775.21,4786.83,4765.75,4766.18,2677820000,-0.0026262207741385435
2022-01-03,4778.14,4796.64,4758.17,4796.56,3831020000,0.00637407735335227
2022-01-04,4804.51,4818.62,4774.27,4793.54,4683170000,-0.000629617892823231
2022-01-05,4787.99,4797.7,4699.44,4700.58,4887960000,-0.01939276609770646
2022-01-06,4693.39,4725.01,4671.26,4696.05,4295280000,-0.0009637108612128298
2022-01-07,4697.66,4707.95,4662.74,4677.03,4181510000,-0.0040502124125595396
2022-01-10,4655.34,4673.02,4582.24,4670.29,4511810000,-0.0014410854751839564
2022-01-11,4669.14,4714.13,4638.27,4713.07,4101590000,0.009160030747555226
2022-01-12,4728.59,4748.83,4706.71,4726.35,4048220000,0.002817696321081753
2022-01-13,4733.56,4744.13,4650.29,4659.03,4251730000,-0.014243549462058636
2022-01-14,4637.99,4665.13,4614.75,4662.85,4338490000,0.0008199131578892072
2022-01-18,4632.24,4632.24,4568.7,4577.11,4748700000,-0.0183878958147915
2022-01-19,4588.03,4611.55,4530.2,4532.76,4465740000,-0.009689520243122751
2022-01-20,4547.35,4602.11,4477.95,4482.73,4640870000,-0.01103742532143781
2022-01-21,4471.38,4494.52,4395.34,4397.94,5589100000,-0.01891481307149878
2022-01-24,4356.32,4417.35,4222.62,4410.13,6928110000,0.0027717522294530283
2022-01-25,4366.64,4411.01,4287.11,4356.45,5145050000,-0.012171976789799865
2022-01-26,4408.43,4453.23,4304.8,4349.93,5570640000,-0.0014966314315554285
2022-01-27,4380.58,4428.74,4309.5,4326.51,5214200000,-0.005383994684971971
2022-01-28,4336.19,4432.72,4292.46,4431.85,5031090000,0.024347568825681787
2022-01-31,4431.79,4516.89,4414.02,4515.55,5098610000,0.018886018254227865
2022-02-01,4519.57,4550.49,4483.53,4546.54,4816830000,0.006862951356977565
2022-02-02,4566.39,4595.31,4544.32,4589.38,4481580000,0.009422549895085064
2022-02-03,4535.41,4542.88,4470.39,4477.44,4401970000,-0.024391094221877574
2022-02-04,4482.79,4539.66,4451.5,4500.53,4706290000,0.005156964694110977
2022-02-07,4505.75,4521.86,4471.47,4483.87,4228480000,-0.003701786234065696
2022-02-08,4480.02,4531.32,4465.4,4521.54,4459620000,0.008401224834796661
2022-02-09,4547.0,4590.03,4547.0,4587.18,4524350000,0.014517177775713597
2022-02-10,4553.24,4588.92,4484.31,4504.08,5314860000,-0.018115705073705524
2022-02-11,4506.27,4526.33,4401.41,4418.64,5251500000,-0.0189694676826343
2022-02-14,4412.61,4426.22,4364.84,4401.67,4600390000,-0.0038405482229827426
2022-02-15,4429.28,4472.77,4429.28,4471.07,4430830000,0.015766743077059386
2022-02-16,4455.75,4489.55,4429.68,4475.01,4283640000,0.0008812208263346832
2022-02-17,4456.06,4456.06,4373.81,4380.26,4539420000,-0.021173137043269175
2022-02-18,4384.57,4394.6,4327.22,4348.87,4708060000,-0.007166241273349194
2022-02-22,4332.74,4362.12,4267.11,4304.76,5121900000,-0.010142864698185927
2022-02-23,4324.93,4341.51,4221.51,4225.5,4797430000,-0.018412176288573612
2022-02-24,4155.77,4294.73,4114.65,4288.7,6752130000,0.014956809844988816
2022-02-25,4298.38,4385.34,4286.83,4384.65,5177060000,0.022372746986266234
2022-02-28,4354.17,4388.84,4315.12,4373.94,6071370000,-0.002442612295166069
2022-03-01,4363.14,4378.45,4279.54,4306.26,5846230000,-0.015473463284818578
2022-03-02,4322.56,4401.48,4322.56,4386.54,5337870000,0.018642627244987553
2022-03-03,4401.31,4416.78,4345.56,4363.49,5039890000,-0.005254711002293466
2022-03-04,4342.12,4342.12,4284.98,4328.87,5797380000,-0.00793401612012401
2022-03-07,4327.01,4327.01,4199.85,4201.09,6940470000,-0.02951809594651711
2022-03-08,4202.66,4276.94,4157.87,4170.7,7243120000,-0.007233836932796112
2022-03-09,4223.1,4299.4,4223.1,4277.88,5662670000,0.025698324022346508
2022-03-10,4252.55,4268.28,4209.8,4259.52,4980830000,-0.0042918454935622075
2022-03-11,4279.5,4291.01,4200.49,4204.31,4938640000,-0.012961554353542182
2022-03-14,4202.75,4247.57,4161.72,4173.11,5574920000,-0.00742095611408311
2022-03-15,4188.82,4271.05,4187.9,4262.45,5392470000,0.021408493905025416
2022-03-16,4288.14,4358.9,4251.99,4357.86,6309750000,0.022383840279651235
2022-03-17,4345.11,4412.67,4335.65,4411.67,4985090000,0.012347803738532281
2022-03-18,4407.34,4465.4,4390.57,4463.12,8278430000,0.011662250349640857
2022-03-21,4462.4,4481.75,4424.3,4461.18,4869820000,-0.00043467350194470455
2022-03-22,4469.1,4522.0,4469.1,4511.61,4754840000,0.011304184094790948
2022-03-23,4493.1,4501.07,4455.81,4456.24,4550670000,-0.012272780670315009
2022-03-24,4469.98,4520.58,4465.17,4520.16,4131390000,0.014343931206577842
2022-03-25,4522.91,4546.03,4501.07,4543.06,4305020000,0.005066192347173759
2022-03-28,4541.09,4575.65,4517.69,4575.52,4312260000,0.007144963967017803
2022-03-29,4602.86,4637.3,4589.66,4631.6,5085910000,0.012256530405287291
2022-03-30,4624.2,4627.77,4581.32,4602.45,4385570000,-0.006293721392175655
2022-03-31,4599.02,4603.07,4530.41,4530.41,4823020000,-0.015652532890091164
2022-04-01,4540.32,4548.7,4507.57,4545.86,4562940000,0.0034102873691344016
2022-04-04,4547.97,4583.5,4539.21,4582.64,4547350000,0.0080908782936564
2022-04-05,4572.45,4593.45,4514.17,4525.12,4800620000,-0.012551716914267819
2022-04-06,4494.17,4503.94,4450.04,4481.15,4986830000,-0.009716869386889204
2022-04-07,4474.65,4521.16,4450.3,4500.21,4821490000,0.004253372460194527
2022-04-08,4494.15,4520.41,4474.6,4488.28,4083200000,-0.0026509873983658894
2022-04-11,4462.64,4464.35,4408.38,4412.53,4266290000,-0.01687728929567678
2022-04-12,4437.59,4471.0,4381.34,4397.45,4152090000,-0.003417540503973915
2022-04-13,4394.3,4453.92,4392.7,4446.59,3828150000,0.011174658040455254
2022-04-14,4449.12,4460.46,4390.77,4392.59,4083090000,-0.012144137417661627
2022-04-18,4385.63,4410.31,4370.3,4391.69,3910490000,-0.000204890508788802
2022-04-19,4390.63,4471.03,4390.63,4462.21,4108120000,0.016057599693967584
2022-04-20,4472.26,4488.29,4448.76,4459.45,4290450000,-0.0006185275905885579
2022-04-21,4489.17,4512.94,4384.47,4393.66,4636890000,-0.01475294038502506
2022-04-22,4385.83,4385.83,4267.62,4271.78,4651940000,-0.02773997077607282
2022-04-25,4255.34,4299.02,4200.82,4296.12,5240040000,0.005697858972138148
2022-04-26,4278.14,4278.14,4175.04,4175.2,4689970000,-0.02814632738377887
2022-04-27,4186.52,4240.71,4162.9,4183.96,4769680000,0.002098103084882119
2022-04-28,4222.58,4308.45,4188.63,4287.5,4854180000,0.02474689050564538
2022-04-29,4253.75,4269.68,4124.28,4131.93,5084030000,-0.03628454810495618
2022-05-02,4130.61,4169.81,4062.51,4155.38,5163790000,0.005675313957399952
2022-05-03,4159.78,4200.1,4147.08,4175.48,4582050000,0.004837102743912469
2022-05-04,4181.18,4307.66,4148.91,4300.17,5136360000,0.0298624349775356
2022-05-05,4270.43,4270.43,4106.01,4146.87,5077030000,-0.03564975338184306
2022-05-06,4128.17,4157.69,4067.91,4123.34,5116940000,-0.005674159064547379
2022-05-09,4081.27,4081.27,3975.48,3991.24,5954520000,-0.032037134944001844
2022-05-10,4035.18,4068.82,3958.17,4001.05,5885820000,0.00245788276325154
2022-05-11,3990.08,4049.09,3928.82,3935.18,5816140000,-0.016463178415666024
2022-05-12,3903.95,3964.8,3858.87,3930.08,6286450000,-0.0012960017076728558
2022-05-13,3963.9,4038.88,3963.9,4023.89,5183340000,0.02386974310955492
2022-05-16,4013.02,4046.46,3983.99,4008.01,4415030000,-0.003946429947140562
2022-05-17,4052.0,4090.72,4033.93,4088.85,4841410000,0.020169610355263545
2022-05-18,4051.98,4051.98,3911.91,3923.68,5103220000,-0.04039522115020122
2022-05-19,3899.0,3945.96,3876.58,3900.79,5113550000,-0.005833809077192775
2022-05-20,3927.76,3943.42,3810.32,3901.36,5130730000,0.00014612424662696633
2022-05-23,3919.42,3981.88,3909.04,3973.75,4420030000,0.01855506797629536
2022-05-24,3942.94,3955.68,3875.13,3941.48,4923190000,-0.008120792702107527
2022-05-25,3929.59,3999.33,3925.03,3978.73,4802560000,0.009450764687376267
2022-05-26,3984.6,4075.14,3984.6,4057.84,4709970000,0.01988322907058282
2022-05-27,4077.43,4158.49,4077.43,4158.24,4375620000,0.024742227391912897
2022-05-31,4151.09,4168.34,4104.88,4132.15,6822640000,-0.006274289122320975
2022-06-01,4149.78,4166.54,4073.85,4101.23,4531800000,-0.007482787410912017
2022-06-02,4095.41,4177.51,4074.37,4176.82,4405790000,0.018431056049039052
2022-06-03,4137.57,4142.67,4098.67,4108.54,3711110000,-0.016347364741597592
2022-06-06,4134.72,4168.78,4109.18,4121.43,4332700000,0.0031373675320187644
2022-06-07,4096.47,4164.86,4080.19,4160.68,4248210000,0.009523393579413009
2022-06-08,4147.12,4160.14,4107.2,4115.77,4159470000,-0.010793908688002896
2022-06-09,4101.65,4119.1,4017.17,4017.82,4134170000,-0.023798705952956634
2022-06-10,3974.39,3974.39,3900.16,3900.86,4889640000,-0.02911031355312088
2022-06-13,3838.15,3838.15,3734.3,3749.63,5636890000,-0.03876837415339185
2022-06-14,3763.52,3778.18,3705.68,3735.48,5153890000,-0.0037737056722930706
2022-06-15,3764.05,3837.56,3722.3,3789.99,5530480000,0.014592502168395916
2022-06-16,3728.18,3728.18,3639.77,3666.77,5644930000,-0.032511959134456814
2022-06-17,3665.9,3707.71,3636.87,3674.84,8520740000,0.0022008470670371594
2022-06-21,3715.31,3779.65,3715.31,3764.79,5292260000,0.02447725615264873
2022-06-22,3733.89,3801.79,3717.69,3759.89,5058990000,-0.0013015334188627437
2022-06-23,3774.71,3802.58,3743.52,3795.73,5098640000,0.009532193760987795
2022-06-24,3821.75,3913.65,3821.75,3911.74,8120260000,0.03056329085577736
2022-06-27,3920.76,3927.72,3889.66,3900.11,4325310000,-0.002973101484249896
2022-06-28,3913.0,3945.86,3820.14,3821.55,4270120000,-0.02014302160708281
2022-06-29,3825.09,3836.5,3799.02,3818.83,4211240000,-0.000711753084481459
2022-06-30,3785.99,3818.99,3738.67,3785.38,4840070000,-0.008759227302603145
2022-07-01,3781.0,3829.82,3752.1,3825.33,4046950000,0.010553762105785847
2022-07-05,3792.61,3832.19,3742.06,3831.39,5076590000,0.0015841770513915776
2022-07-06,3831.98,3870.91,3809.37,3845.08,4417720000,0.0035731157621645693
2022-07-07,3858.85,3910.63,3858.85,3902.62,4057770000,0.014964578110208349
2022-07-08,3888.26,3918.5,3869.34,3899.38,3521620000,-0.0008302114989416909
2022-07-11,3880.94,3880.94,3847.22,3854.43,3423480000,-0.011527473598367033
2022-07-12,3851.95,3873.41,3802.36,3818.8,3817210000,-0.009243908956706903
2022-07-13,3779.67,3829.44,3759.07,3801.78,4109390000,-0.004456897454697795
2022-07-14,3763.99,3796.41,3721.56,3790.38,4199690000,-0.00299859539478875
2022-07-15,3818.0,3863.62,3817.18,3863.16,4143800000,0.019201241036518768
2022-07-18,3883.79,3902.44,3818.63,3830.85,4046870000,-0.008363619420370894
2022-07-19,3860.73,3939.81,3860.73,3936.69,4041070000,0.027628333137554417
2022-07-20,3935.32,3974.13,3922.03,3959.9,4185300000,0.005895816028186118
2022-07-21,3955.47,3999.29,3927.64,3998.95,4132790000,0.009861360135356989
2022-07-22,3998.43,4012.44,3938.86,3961.63,3979240000,-0.009332449768064022
2022-07-25,3965.72,3975.3,3943.46,3966.84,3568340000,0.0013151152429682345
2022-07-26,3953.22,3953.22,3910.74,3921.05,3778950000,-0.011543193070554847
2022-07-27,3951.43,4039.56,3951.43,4023.61,4112180000,0.026156259165274642
2022-07-28,4026.13,4078.95,3992.97,4072.43,4413000000,0.012133382708562568
2022-07-29,4087.33,4140.15,4079.22,4130.29,4616360000,0.014207733466259809
2022-08-01,4112.38,4144.95,4096.02,4118.63,4202810000,-0.0028230463236237346
2022-08-02,4104.21,4140.47,4079.81,4091.19,4727710000,-0.006662409587654183
2022-08-03,4107.96,4167.66,4107.96,4155.17,4351760000,0.015638481713144525
2022-08-04,4154.85,4161.29,4135.42,4151.94,4283320000,-0.0007773448499099889
2022-08-05,4115.87,4151.58,4107.31,4145.19,4085940000,-0.0016257460367924415
2022-08-08,4155.93,4186.62,4128.97,4140.06,4221090000,-0.0012375789770792123
2022-08-09,4133.11,4137.3,4112.09,4122.47,3913090000,-0.004248730694724312
2022-08-10,4181.02,4211.03,4177.26,4210.24,4546010000,0.021290634013103604
2022-08-11,4227.4,4257.91,4201.41,4207.27,4630200000,-0.0007054229687617486
2022-08-12,4225.02,4280.47,4219.78,4280.15,3788010000,0.01732239670855429
2022-08-15,4269.37,4301.79,4256.9,4297.14,3696830000,0.00396948705068767
2022-08-16,4290.46,4325.28,4277.77,4305.2,4329820000,0.0018756661407353103
2022-08-17,4280.4,4302.18,4253.08,4274.04,3885030000,-0.0072377589891293725
2022-08-18,4273.13,4292.53,4261.98,4283.74,3340330000,0.0022695154935377104
2022-08-19,4266.31,4266.31,4218.7,4228.48,3761340000,-0.012899942573545653
2022-08-22,4195.08,4195.08,4129.86,4137.99,3907430000,-0.021400124867564707
2022-08-23,4133.09,4159.77,4124.03,4128.73,3823520000,-0.0022378014446627903
2022-08-24,4126.55,4156.56,4119.97,4140.77,3583630000,0.0029161509713642175
2022-08-25,4153.26,4200.54,4147.59,4199.12,3566870000,0.014091582000449021
2022-08-26,4198.74,4203.04,4057.66,4057.66,3832750000,-0.033688010821315006
2022-08-29,4034.58,4062.99,4017.42,4030.61,3396510000,-0.0066664037893761074
2022-08-30,4041.25,4044.98,3965.21,3986.16,3835860000,-0.011028107408059928
2022-08-31,4000.67,4015.37,3954.53,3955.0,4542490000,-0.007817046982559583
2022-09-01,3936.73,3970.23,3903.65,3966.85,4152250000,0.002996207332490508
2022-09-02,3994.66,4018.43,3906.21,3924.26,3665850000,-0.010736478566116592
2022-09-06,3930.89,3942.55,3886.75,3908.19,4127340000,-0.004095039574340209
2022-09-07,3909.43,3987.89,3906.03,3979.87,3890320000,0.018340971140093032
2022-09-08,3959.94,4010.5,3944.81,4006.18,3966850000,0.006610768693449787
2022-09-09,4022.94,4076.81,4022.94,4067.36,3901940000,0.015271405678227268
2022-09-12,4083.67,4119.28,4083.67,4110.41,3814200000,0.01058426104401855
2022-09-13,4037.12,4037.12,3921.28,3932.69,4224550000,-0.043236562775976095
2022-09-14,3940.73,3961.94,3912.18,3946.01,4293240000,0.0033869946525153516
2022-09-15,3932.41,3959.14,3888.28,3901.35,4441830000,-0.011317761485652666
2022-09-16,3880.95,3880.95,3837.08,3873.33,7954650000,-0.007182129262947479
2022-09-19,3849.91,3900.45,3838.5,3899.89,3766850000,0.006857148758303566
2022-09-20,3875.23,3876.01,3827.54,3855.93,4058050000,-0.011272112803181633
2022-09-21,3871.4,3907.07,3789.49,3789.93,4078330000,-0.017116493297336777
2022-09-22,3782.36,3790.9,3749.45,3757.99,4284600000,-0.008427596288058115
2022-09-23,3727.14,3727.14,3647.47,3693.23,5144270000,-0.01723261637204987
2022-09-26,3682.72,3715.67,3644.76,3655.04,4886140000,-0.010340542018774879
2022-09-27,3686.44,3717.53,3623.29,3647.29,4577740000,-0.0021203598319033956
2022-09-28,3651.94,3736.74,3640.61,3719.04,4684850000,0.019672140136923533
2022-09-29,3687.01,3687.01,3610.4,3640.47,4681810000,-0.021126419721218426
2022-09-30,3633.48,3671.44,3584.13,3585.62,5645360000,-0.01506673588849794
2022-10-03,3609.78,3698.35,3604.93,3678.43,4806680000,0.025883947546031072
2022-10-04,3726.46,3791.92,3726.46,3790.93,5146580000,0.030583700111188827
2022-10-05,3753.25,3806.91,3722.66,3783.28,4293180000,-0.0020179744811957834
2022-10-06,3771.97,3797.93,3739.22,3744.52,4252100000,-0.010245078344716774
2022-10-07,3706.74,3706.74,3620.73,3639.66,4449660000,-0.028003589245083504
2022-10-10,3647.51,3652.17,3588.1,3612.39,3834320000,-0.007492458086744369
2022-10-11,3595.86,3640.66,3568.45,3588.84,4759030000,-0.006519229651283376
2022-10-12,3590.83,3608.34,3573.86,3577.03,4006830000,-0.0032907569019515748
2022-10-13,3520.37,3685.41,3491.58,3669.91,5021680000,0.025965675434648228
2022-10-14,3690.41,3712.0,3579.68,3583.07,4243030000,-0.023662705624933444
2022-10-17,3638.65,3689.73,3638.65,3677.95,4352780000,0.026480085513260976
2022-10-18,3746.26,3762.79,3686.53,3719.98,4483740000,0.011427561549232745
2022-10-19,3703.11,3728.58,3666.51,3695.16,4223800000,-0.006672078882144605
2022-10-20,3689.05,3736.0,3656.44,3665.78,4496620000,-0.007950941231232078
2022-10-21,3657.1,3757.89,3647.42,3752.75,5078020000,0.023724828003862664
2022-10-24,3762.01,3810.74,3741.65,3797.34,4747930000,0.011881953234294862
2022-10-25,3799.44,3862.85,3799.44,3859.11,4843120000,0.01626664981276371
2022-10-26,3825.97,3886.15,3824.07,3830.6,4817310000,-0.007387713747470381
2022-10-27,3834.69,3859.95,3803.79,3807.3,4687320000,-0.006082598026418751
2022-10-28,3808.26,3905.42,3808.26,3901.06,4459410000,0.024626375646783716
2022-10-31,3881.85,3893.73,3863.18,3871.98,4820620000,-0.007454384193014141
2022-11-01,3901.79,3911.79,3843.8,3856.1,4481210000,-0.00410126085362017
2022-11-02,3852.9,3894.44,3758.68,3759.69,4899000000,-0.025001944970306722
2022-11-03,3733.25,3750.59,3698.15,3719.89,4625290000,-0.010585979163175718
2022-11-04,3766.98,3796.34,3708.84,3770.55,5400180000,0.013618682272863003
2022-11-07,3780.71,3813.95,3764.7,3806.8,4341620000,0.00961398204505981
2022-11-08,3817.02,3859.4,3786.28,3828.11,4607640000,0.005597877482399927
2022-11-09,3810.94,3818.2,3744.22,3748.57,4645010000,-0.020777877333723382
2022-11-10,3859.89,3958.33,3859.89,3956.37,5781260000,0.05543447234545429
2022-11-11,3963.72,4001.48,3944.82,3992.93,5593310000,0.009240793960120008
2022-11-14,3977.97,4008.97,3956.4,3957.25,4561930000,-0.008935794015923149
2022-11-15,4006.41,4028.84,3953.17,3991.73,5015310000,0.008713121485880437
2022-11-16,3976.82,3983.09,3954.34,3958.79,4165320000,-0.008252061136399536
2022-11-17,3919.26,3954.33,3906.54,3946.56,4051780000,-0.003089327799655983
2022-11-18,3966.39,3979.89,3935.98,3965.34,4037360000,0.004758574556069206
2022-11-21,3956.23,3962.0,3933.34,3949.94,3850690000,-0.0038836518432215916
2022-11-22,3965.51,4005.88,3956.88,4003.58,3887990000,0.013579953113211918
2022-11-23,4000.3,4033.78,3998.66,4027.26,3279720000,0.0059147063378277576
2022-11-25,4023.34,4034.02,4020.76,4026.12,1706460000,-0.0002830708720074071
2022-11-28,4005.36,4012.27,3955.77,3963.94,3615430000,-0.01544414970244301
2022-11-29,3964.19,3976.77,3937.65,3957.63,3546040000,-0.0015918505325509535
2022-11-30,3957.18,4080.11,3938.58,4080.11,6579360000,0.030947814727501077
2022-12-01,4087.14,4100.51,4050.87,4076.57,4527130000,-0.0008676236670089876
2022-12-02,4040.17,4080.48,4026.63,4071.7,4012620000,-0.0011946317615054713
2022-12-05,4052.02,4052.45,3984.49,3998.84,4280820000,-0.017894245646781326
2022-12-06,3996.63,4001.51,3918.39,3941.26,4368380000,-0.014399175760970717
2022-12-07,3933.28,3957.57,3922.68,3933.92,4118050000,-0.001862348589029894
